date,hotel_id,rooms_available,rooms_sold,adr,cancellations,no_shows,upgrades,avg_length_of_stay,group_rooms_sold,corporate_rooms_sold,direct_rooms_sold,ota_rooms_sold,market_occ,market_adr,marketing_spend,ota_commission,payroll_cost,utility_cost,nps,review_score,rain_mm,event_flag,loyalty_signups,fnb_revenue
6/10/2025,1002,150,91,7307.9,6,0,3,1.81,19,30,25,17,0.591,7418.19,43858.36,21815.53,202043.9,170452.32,15,4,8,0,2,43414.02
6/11/2025,1002,150,97,7522.11,5,4,2,1.68,11,37,16,33,0.6499,7238.33,23126.91,32307.64,122743.43,72799.68,52,4.5,14.2,0,8,32128.55
6/12/2025,1002,150,85,7409.11,3,0,1,1.7,14,21,19,31,0.5569,7495.72,60250.94,40852.69,378082.64,157767.32,42,4.5,0,0,4,33764.7
6/13/2025,1002,150,101,7991.54,6,3,6,1.71,17,25,31,28,0.6466,7703.4,56806.96,32790.27,202008.26,155563.9,59,4.3,7.7,1,4,62085.9
6/14/2025,1002,150,106,7810.07,1,5,4,2.39,27,24,26,29,0.7152,7822.72,60267.12,34324.02,271178.03,192687.74,20,4,13.8,1,6,33050.37
6/15/2025,1002,150,108,7514.88,4,2,1,1.56,14,30,20,44,0.6962,7113.97,64244.99,57254.61,311165.32,171627.15,41,4.6,13.5,0,6,40176.17
6/16/2025,1002,150,99,7594.75,9,2,5,2.04,29,27,23,20,0.6321,6872.71,52042.46,22776.69,136244.74,160971.43,58,3.7,0,1,1,54073.89
6/17/2025,1002,150,95,7372.42,7,1,0,2.2,13,23,25,34,0.6275,7125.85,38793.12,43484.6,157758.51,133404.09,50,4.2,0.7,0,7,45574.57
6/18/2025,1002,150,96,7632.69,8,0,1,1.99,16,31,27,22,0.6093,7687.53,77938.83,26431.27,265327.84,107095.12,37,4.7,15.3,0,3,60288.07
6/19/2025,1002,150,92,7758.92,8,1,2,1.89,26,33,14,19,0.6406,7943.89,36336.06,18221.12,360651.58,130426.12,44,4.8,0,1,2,39486.06
6/20/2025,1002,150,113,7501.96,7,2,2,2.47,22,38,20,33,0.7192,7508.89,56395,37586.63,273444.4,119178.36,31,3.9,0.5,0,3,62010.41
6/21/2025,1002,150,100,8198.74,6,1,3,1.88,22,21,20,37,0.6628,7881.54,50989.29,44209.24,255505.17,80968.8,56,4.3,20,1,0,43051.42
6/22/2025,1002,150,125,7707.45,5,0,3,1.59,35,50,19,21,0.8083,7860.39,39068.3,27221.4,193722.48,99742.95,28,3.1,7.6,0,1,47122.7
6/23/2025,1002,150,89,7897.85,5,2,6,2.57,7,38,22,22,0.5671,7759.26,43187.15,29792.64,121067.61,61541.87,48,4,5.9,1,1,53319.34
6/24/2025,1002,150,100,7826.67,0,1,2,2.21,28,20,26,26,0.6542,7644.32,13490.52,34268.53,276885.1,172948.94,36,3.4,15.2,0,1,64417.88
6/25/2025,1002,150,89,7405.3,2,2,7,1.81,14,42,26,7,0.5827,7259.51,67267.29,8672.55,369057.14,175397.52,33,4.4,5.7,0,3,31421.08
6/26/2025,1002,150,93,7897.9,9,2,1,1.55,8,37,25,23,0.6226,7500.23,31690.6,30925.65,251952.36,116175.36,36,3.9,0,0,2,50140.19
6/27/2025,1002,150,112,7336.42,5,4,4,1.43,19,46,25,22,0.7115,7633.54,68938.85,20397.35,245542.24,152310.03,60,4.4,13.8,0,3,81228.65
6/28/2025,1002,150,121,7688.81,5,0,1,1.6,26,48,20,27,0.837,7674.29,21124.73,31284.06,133899.27,122396.85,51,4.4,7.6,0,3,55602.16
6/29/2025,1002,150,127,8209.33,4,1,1,1.65,17,38,36,36,0.8151,7481.53,54983.96,45696.89,340959.08,100952.1,56,4.2,10,0,4,82915.7
6/30/2025,1002,150,101,7698.57,3,1,2,1.93,11,44,16,30,0.664,7328.4,17089.33,39298.12,295732.08,94821.56,51,3.8,7.2,0,1,30775.7
4/1/2025,1003,180,137,4808.21,11,0,3,1.38,24,39,35,39,0.767,4692.17,75293.99,22704.83,140365.03,156350.65,34,4.1,6,0,2,96284.17
4/2/2025,1003,180,130,4422.87,10,0,3,1.62,24,31,10,65,0.7071,4002.44,46690.83,44677.58,193580.17,65316.64,30,4.8,1.1,0,3,83746.08
4/3/2025,1003,180,127,4463.25,6,4,1,2.24,31,43,25,28,0.7062,4541.99,15770.33,19374.97,319069.61,69771.93,59,4.1,7,0,3,90199.78
4/4/2025,1003,180,140,4699.46,7,3,3,1.41,26,56,23,35,0.7423,4838.94,40695.56,24667.87,278866.09,147386.89,40,3.9,0,1,5,57719.16
4/5/2025,1003,180,155,4643.93,14,0,3,1.84,19,47,39,50,0.8623,4485.06,39423.33,38456.04,365323.82,186354.74,55,3.4,6.2,0,4,57568.87
4/6/2025,1003,180,153,4838.12,14,1,2,1.56,21,69,41,22,0.8787,4394.95,47475.96,15838.75,163972.46,105142.97,64,4,2.7,0,10,95072.41
4/7/2025,1003,180,132,4476.21,4,2,3,1.97,30,27,36,39,0.7264,4478.43,27967.64,21702.61,305614.24,127202.59,35,4.4,8.1,0,3,43312.28
4/8/2025,1003,180,138,4476.65,2,2,2,1.99,25,33,29,51,0.7367,4445.02,64413.28,36650.89,264737.33,150406.3,32,4.1,1.4,0,3,70555.22
4/9/2025,1003,180,127,4484.23,4,1,2,1.46,19,49,19,40,0.7182,4373.36,68893.78,29896.63,270739.28,146650.92,54,3.7,3.8,0,5,43784.53
4/10/2025,1003,180,132,4450.36,7,1,2,1.72,7,51,32,42,0.7196,4134.15,53137.78,23732.77,235402.56,86322.2,60,4.3,4.3,0,4,84280.47
4/11/2025,1003,180,149,4847.25,13,1,4,1.68,22,47,35,45,0.8688,4977.31,12808.72,34171.11,354376.18,138040.1,44,3.8,6.2,1,8,89667.14
4/12/2025,1003,180,151,4840.11,14,2,2,1.63,8,59,27,57,0.818,4850.85,71861.34,37304.47,265984.27,86030.71,41,4.3,0,0,7,116407.15
4/13/2025,1003,180,151,4564.79,4,2,4,1.79,19,50,44,38,0.8205,4570.94,26313.12,26462.44,269143.24,175014.98,51,4.6,5.8,0,7,78848.59
4/14/2025,1003,180,139,4407.38,9,3,3,1.52,35,34,40,30,0.7459,4486.62,74010.92,18346.05,338564.49,178669.65,39,3.9,2.4,0,5,80411.97
4/15/2025,1003,180,135,4714.09,10,2,4,1.81,19,34,32,50,0.7482,4727.37,11403.69,39301.48,351522.09,139699.39,50,3.7,0,1,5,51934.26
4/16/2025,1003,180,134,4703.8,4,0,1,1.98,38,32,31,33,0.7401,4829.48,28525.47,26986.49,304929.11,73997.93,22,3.8,4.2,0,2,47545.63
4/17/2025,1003,180,140,4542.64,8,1,7,2.01,20,39,35,46,0.8132,4350.82,71222.41,29357.87,266605.43,132302.21,43,4.6,2.7,0,6,94466.15
4/18/2025,1003,180,148,4817.38,10,3,4,1.68,41,31,40,36,0.8355,4542.9,37971.9,23866.48,341631.91,130041.7,70,3.3,0,0,5,97329.76
4/19/2025,1003,180,149,4501.54,10,1,3,1.42,15,36,31,67,0.8541,4075.54,56331.49,45751.26,173942.05,186819.03,50,4.1,8.3,0,6,87525.51
4/20/2025,1003,180,144,4523.56,6,3,1,1.75,22,62,36,24,0.8214,4294.29,70988.53,17006.96,124016.33,121002.81,64,3.6,0,0,4,65488.27
4/21/2025,1003,180,134,4700.34,5,0,3,1.51,33,63,24,14,0.7524,4772.48,43097.79,9660.55,287329.82,75130.85,40,4.8,6.2,0,7,45491.7
4/22/2025,1003,180,134,4806.34,5,1,0,2.05,28,51,23,32,0.7505,4514.06,72852.87,27517.56,153414.07,63662.17,34,4.6,5.2,0,4,84404.16
4/23/2025,1003,180,134,4627.93,5,0,4,1.61,26,49,30,29,0.7535,4345.32,59371.46,18459.71,311213.51,102489.47,52,3.8,5.3,0,4,40915.04
4/24/2025,1003,180,122,4736.27,6,4,2,1.2,32,32,33,25,0.7014,4641.65,41985.72,14583.61,364961.06,184300.31,26,3.9,4.8,0,2,56803.71
4/25/2025,1003,180,160,4583.67,5,2,6,1.95,33,67,29,31,0.9076,4739.26,47133.12,20870.27,228101.32,179052.77,27,3.8,3.9,0,2,107224.24
4/26/2025,1003,180,152,4736.27,9,1,2,1.49,38,40,31,43,0.8262,4858.62,46412.81,24834.11,267453.46,138561.16,49,4.1,11.4,1,5,116868.37
4/27/2025,1003,180,159,4388.42,1,2,1,1.92,40,60,24,35,0.9181,4596.25,19388.37,20256.37,134664.35,181561.58,32,4,0,0,5,121706.4
4/28/2025,1003,180,138,4526.59,8,3,1,1.58,21,44,36,37,0.798,4624.47,74858.34,29956.01,353512.2,162424.61,38,3.5,0.1,1,1,41766.68
4/29/2025,1003,180,138,4537.13,4,0,2,2.07,32,32,42,32,0.7772,4111.05,65359.48,20826.54,328781.57,160260.83,21,3.9,14.2,0,3,102513.43
4/30/2025,1003,180,133,4376.97,8,1,5,1.75,16,52,34,31,0.7581,4023.02,57059.52,23636.24,353357.44,122602.47,49,3.9,0,0,6,51678.58
5/1/2025,1003,180,132,4505.06,4,5,5,2.24,16,34,25,57,0.7204,4465.39,21453.68,39685.89,152479.15,63734.75,52,4.2,2.4,1,2,85090.11
5/2/2025,1003,180,140,4443.88,10,1,3,1.88,45,45,16,34,0.7517,4226.59,51099.3,21068.09,137337.4,176153.62,45,3.9,1.4,0,8,94212.46
5/3/2025,1003,180,163,4802.9,4,1,2,1.34,25,70,32,36,0.8826,4825.45,71005.5,20764.91,127898.69,159785.53,48,3.8,0,1,8,104776.65
5/4/2025,1003,180,162,4829.47,15,1,1,1.27,34,48,30,50,0.9114,5044.9,11578.45,30361.54,134494.9,67336.8,32,4.1,2.3,1,4,50404.07
5/5/2025,1003,180,153,4814.08,6,2,3,1.9,37,64,44,8,0.8733,4416.68,77774.55,5453.76,359961.82,183770.54,43,4,0,0,3,119024.06
5/6/2025,1003,180,136,4346.73,9,2,2,1.6,29,47,39,21,0.7456,4444,69199.6,15349.31,150034.65,195710.57,53,4.1,0,0,3,54308.24
5/7/2025,1003,180,137,4444,6,0,1,2.3,14,38,27,58,0.7483,4070.2,66324.92,31218.62,155852.69,168636.76,41,4.1,2.4,0,3,66420.55
5/8/2025,1003,180,140,4799.98,12,1,3,1.99,10,47,30,53,0.7984,4688.25,17155.69,40358.25,339575.6,141530.04,42,4.5,2.1,0,5,106904.45
5/9/2025,1003,180,160,4721.11,5,1,1,1.65,19,51,41,49,0.8537,4561.13,72789.59,34408.27,222648.2,193465.4,42,4.1,0,0,8,99882.16
5/10/2025,1003,180,153,4286.46,12,5,5,1.81,50,42,32,29,0.8874,4125.08,34489.52,18344,283151.6,169817.14,58,3.1,0,0,3,63743.75
5/11/2025,1003,180,151,4716.84,6,1,1,1.63,24,58,33,36,0.856,4774.33,64410.69,22383.18,336344.63,110577.29,41,4.7,3.6,0,3,106604.6
5/12/2025,1003,180,130,4536.55,4,0,2,1.44,14,41,28,47,0.7086,4739.31,53928.92,32100.68,212660.48,105288.29,42,4.5,10.2,0,2,44618.97
5/13/2025,1003,180,129,4410.59,6,2,1,1.82,8,26,36,59,0.7478,4434.59,39168.64,33361.7,220209.49,134794.6,25,4.1,0,0,5,45457.18
5/14/2025,1003,180,134,4730.44,6,5,1,1.68,20,49,36,29,0.7708,4399.89,58429.28,20182.67,285722.05,160289.63,27,4.2,0.5,0,2,103329.66
5/15/2025,1003,180,126,4470.05,2,2,4,2.13,19,40,27,40,0.7017,4607.64,17810.76,28830.51,158414.04,119937.27,45,3.8,0.5,0,2,47095.77
5/16/2025,1003,180,151,4486.38,5,1,7,2.24,23,44,27,57,0.8674,4216.86,67776.46,33987.55,376641.41,137963.28,15,4.4,10,0,5,65111.79
5/17/2025,1003,180,149,4629.87,7,3,1,2.41,40,65,25,19,0.8564,4644.85,42106.06,13261.55,287003.11,155173.52,35,4.3,8.7,0,4,52244.26
5/18/2025,1003,180,170,4487.34,10,3,6,1.84,31,41,29,69,0.94,4053.23,37424.02,46826.07,270051.79,158338.45,45,4.3,0,1,8,73629.85
5/19/2025,1003,180,132,4760.93,6,2,5,1.74,18,44,43,27,0.7026,4951.44,62210.5,20866.64,326616.95,164684.08,39,4.3,1,0,5,42360.23
5/20/2025,1003,180,120,4648.58,11,2,2,1.62,31,23,29,37,0.659,4482.24,77263.29,29723.69,352180.35,160684.92,48,4.5,4.4,0,3,50404.18
5/21/2025,1003,180,125,4562.44,5,0,3,1.77,18,43,14,50,0.6827,4196.57,40690.79,31014.01,127876.24,167889.95,57,4.5,2.9,0,3,69099.11
5/22/2025,1003,180,131,4508.54,10,2,0,1.57,32,47,22,30,0.759,4311.55,48840.68,18191.31,327008.35,60527.48,50,4.2,0,0,2,94388.45
5/23/2025,1003,180,148,4534.04,13,2,1,2.02,22,40,25,61,0.8269,4646.9,60188.27,39857.53,347937.9,90282.13,50,4.3,2.4,0,4,104378.22
5/24/2025,1003,180,166,4854.81,10,1,1,1.79,39,54,46,27,0.94,4963.43,68864.67,23081.6,287356.6,145302.52,61,4,6.7,0,9,100946.04
5/25/2025,1003,180,150,4315.6,12,1,4,1.84,29,34,19,68,0.8693,4227.21,35833.93,37641.01,307745.34,84385.79,30,4,2.4,0,7,103348.83
5/26/2025,1003,180,141,4811.52,8,1,0,1.71,32,54,44,11,0.7494,4964.85,56536,8932.21,208174.01,69870.69,35,4.1,0,0,2,63825.48
5/27/2025,1003,180,148,4354.9,7,0,2,2.18,32,54,21,41,0.8122,4562.32,79901.87,21751.14,282143.24,138218.98,66,4.2,3,0,2,94217.11
5/28/2025,1003,180,143,4534.19,6,2,1,1.84,21,26,12,84,0.7726,4567.44,29767.8,62194.29,337179.68,104358.29,8,3.6,6.7,0,4,48198.78
5/29/2025,1003,180,127,4827.84,8,3,2,1.67,25,41,31,30,0.7347,4475.01,12758.67,17601.13,272753.24,68629.86,35,4.7,7,0,1,51459.55
5/30/2025,1003,180,148,4297.93,9,4,2,2.15,31,31,17,69,0.8163,4401.23,59275.95,37330.67,207865.85,103397.22,39,3.4,1.5,1,3,97163.25
5/31/2025,1003,180,147,4829.23,12,2,1,2.24,22,27,24,74,0.7765,4457.44,14795.2,51913.46,252792.23,123702.16,43,4.1,0,0,2,55314.21
6/1/2025,1003,180,150,4534.92,15,1,4,2.13,20,36,42,52,0.8032,4708.22,29512.91,34283.98,242439.41,188498.64,79,4.1,11.1,0,8,90018.98
6/2/2025,1003,180,130,4610.59,6,2,1,1.42,19,56,14,41,0.7243,4623.76,39697.2,30051.13,230498.76,79708.97,55,3.9,11.2,1,3,51979.55
6/3/2025,1003,180,134,4565.72,4,2,2,1.29,26,43,38,27,0.7189,4258.38,39522.85,19583.39,158168.42,127059.15,38,3.9,12.4,0,6,70849.93
6/4/2025,1003,180,133,4476.27,8,2,4,1.55,32,55,40,6,0.7732,4593.61,33905.5,4266.25,322689.88,140529.16,52,4.6,7.5,0,4,42219.54
6/5/2025,1003,180,130,4302.69,5,3,1,1.73,19,44,23,44,0.7352,3893.75,15517.27,22731.07,318379.71,141840.71,42,4.4,1.9,0,3,40440.18
6/6/2025,1003,180,155,4693.98,4,1,5,2.31,16,49,45,45,0.9045,4914.58,50240.86,36527.82,223481.67,111014.08,44,4.1,13.5,0,4,122320.22
6/7/2025,1003,180,143,4292.32,10,1,9,2.01,36,57,25,25,0.7714,4321.63,22029.98,16609.86,188022.45,129482.5,40,4.2,7.5,1,3,52025.06
6/8/2025,1003,180,144,4426.46,12,2,1,1.48,25,44,36,39,0.8331,4186.09,11433.4,26342.48,255687.53,149171.88,39,4.1,12.3,0,7,100203.56
6/9/2025,1003,180,154,4773.44,14,2,5,1.44,34,57,48,15,0.8285,4513.58,49747.97,10039.09,336215.56,190548.85,56,4.2,4.1,1,6,99094.25
6/10/2025,1003,180,133,4487.59,11,1,1,1.4,23,51,42,17,0.7385,4060.48,39178.42,12013.67,265654.44,120104.99,46,4.1,0,1,7,105949.53
6/11/2025,1003,180,136,4546.5,7,2,5,1.55,12,40,23,61,0.7184,4530.19,71941.19,48135.79,301881.56,125207.83,37,4.9,10,0,2,64464.91
6/12/2025,1003,180,128,4282.03,9,0,3,1.16,34,35,29,30,0.6852,4271.49,34362.11,17823.88,246569.84,197000.98,39,4.8,10.3,0,3,78401.25
6/13/2025,1003,180,157,4807.61,13,3,5,1.55,36,39,53,29,0.8454,4404.42,18631.41,20412.25,246476.12,147530.39,1,4.9,4,0,4,112102.67
6/14/2025,1003,180,148,4666.43,11,2,3,1.41,27,33,14,74,0.8509,4523.05,25924.36,41876.97,243661.36,119415.48,38,4.1,5.9,0,5,97424.97
6/15/2025,1003,180,153,4522.01,14,1,4,2.1,24,65,41,23,0.8485,4412.51,57665,17792.61,353283.26,184715.75,61,3.5,1.7,0,5,77959.21
6/16/2025,1003,180,123,4567.98,8,3,2,1.93,16,52,20,35,0.6864,4200.1,16946.02,26380.69,338152.78,190399.11,56,4.4,12.6,0,1,39886.85
6/17/2025,1003,180,133,4855.02,7,2,0,1.49,34,60,27,12,0.7505,5091.53,21482.15,9484.36,368434.6,153488.81,63,4.3,6.7,0,4,92446.06
6/18/2025,1003,180,127,4519.13,11,1,2,2.25,29,45,14,39,0.693,4483.06,33353.04,24890.93,129863.96,80574.46,56,3.9,10.3,0,3,59079.19
6/19/2025,1003,180,124,4744.56,4,1,3,1.5,13,27,29,55,0.6625,4691.07,13711.8,41224.99,183180.5,171364.67,22,4.8,2.3,0,7,48158.93
6/20/2025,1003,180,166,4314.49,14,0,4,2,31,41,30,64,0.9261,4130.77,54992.63,35740.91,259437.58,98463.08,24,4.3,6.2,0,3,63761.73
6/21/2025,1003,180,148,4281.97,12,2,4,1.54,26,70,34,18,0.8607,3968.82,13646.15,9726.59,233370.81,147240.63,44,4.2,10.1,0,1,103356.44
6/22/2025,1003,180,145,4570,11,4,5,2.13,36,44,46,19,0.8138,4654.36,14615.02,11540.85,258274.11,68697.61,44,3.5,3.9,0,1,113069.01
6/23/2025,1003,180,133,4310.97,6,1,4,1.33,27,37,22,47,0.7267,4305.88,44621.28,31889.28,174928.57,113477.69,31,3.8,1.8,0,2,69775.78
6/24/2025,1003,180,128,4379.56,7,0,3,1.76,29,50,26,23,0.6787,4386.92,21273.24,14971.44,203465.6,91493.01,51,4.5,1.8,1,5,96719.07
6/25/2025,1003,180,140,4336.33,12,2,5,1.85,25,41,31,43,0.7702,4100.02,13890.51,30367.39,247070.13,141076,26,4.4,3.4,0,6,46882.99
6/26/2025,1003,180,122,4697.57,3,2,1,1.75,20,35,38,29,0.691,4627.69,51845.71,24118.48,123865.93,109402.83,40,4.5,5.9,0,3,82334.93
6/27/2025,1003,180,149,4478.6,7,2,5,1.06,30,49,38,32,0.8173,4668.67,16640.95,20027.52,379180.71,97498.29,39,3.9,8.6,0,2,106675.66
6/28/2025,1003,180,141,4694.62,6,4,4,1.21,26,58,23,34,0.7676,4755.04,29831.79,19447.14,249644.71,66308.34,41,3.4,7,0,7,92162.39
6/29/2025,1003,180,154,4419.72,8,2,2,1.16,18,36,50,50,0.8558,4605.68,56051.88,34410.19,136616.94,83239.22,43,4.6,9.2,0,3,77130.17
6/30/2025,1003,180,145,4328.95,7,2,7,2,37,51,25,32,0.8223,4531.83,44527.04,22540.64,342905.23,74626.22,35,4.3,7.5,0,4,98304.05
4/1/2025,1004,180,121,4546.2,8,1,2,1.87,18,38,36,29,0.6749,4298.03,19238.81,19733.41,368516.02,172050.49,34,4.3,1.8,0,0,65401.64
4/2/2025,1004,180,122,4299.13,10,0,5,1.94,27,23,40,32,0.7085,3905.38,70081.66,21390.52,244992.64,60414.78,45,4,5.3,0,3,60352.6
4/3/2025,1004,180,123,4553.94,7,5,1,1.92,28,48,21,26,0.6886,4303.63,58292.21,17051.62,355585.34,78301.71,51,4.3,0.3,0,5,91966.87
4/4/2025,1004,180,141,4555.04,3,2,4,2.03,27,35,30,49,0.7989,4433.84,11097.07,29340.77,228679.55,71988.09,51,4.5,2.6,0,4,49924.63
4/5/2025,1004,180,149,4181.23,11,1,0,1.74,18,34,39,58,0.7926,3951.77,48642.27,32367.58,212917.86,195239.12,27,3.3,2.6,0,6,79759.09
4/6/2025,1004,180,147,4488.15,12,2,8,1.44,27,45,29,46,0.8547,4253.87,54385.39,29851.91,126269.08,185686.9,59,4,3.4,0,2,54930.43
4/7/2025,1004,180,123,4573.97,5,1,2,1.28,25,24,24,50,0.6904,4239.03,13333.07,37829.72,369374.04,70062.54,57,3.8,0,0,3,60429.21
4/8/2025,1004,180,126,4675.93,8,0,2,2.03,11,52,34,29,0.7246,4454.97,53579.12,16783.8,169054.8,139666.11,35,4,1.4,0,4,68895.09
4/9/2025,1004,180,120,4632.2,5,0,6,1.85,14,23,20,63,0.6774,4748.94,12176.62,44796.76,239964.31,124786.39,52,4.5,0,0,2,56288.61
4/10/2025,1004,180,118,4337.71,3,2,0,1.65,24,46,28,20,0.657,4397.85,56504.78,14382.41,183917.97,181350.4,43,3.6,4.7,1,3,53489.35
4/11/2025,1004,180,151,4351.24,8,3,2,2.08,12,59,45,35,0.821,4109.05,79136.98,26910.31,243093.07,172343.24,58,4.2,0,0,7,89868.56
4/12/2025,1004,180,154,4608.79,5,0,0,1.84,28,37,34,55,0.8481,4730.33,60712.09,39492.34,168169.69,195007.29,31,3.9,0,0,3,67196.13
4/13/2025,1004,180,146,4647.26,9,4,6,1.96,32,29,24,61,0.8,4195.46,34484.07,46344.41,201464.19,143739.75,53,4.2,0,0,4,76377.14
4/14/2025,1004,180,126,4488.63,10,2,3,1.75,17,30,39,40,0.6963,4261.93,19142.75,30251.58,370368.03,148877.06,23,3.7,3,0,4,54335
4/15/2025,1004,180,123,4625.37,2,2,5,1.88,30,43,25,25,0.6883,4317.54,79159.51,16700.89,323724.56,140512.09,40,3.7,1.9,0,6,95259.56
4/16/2025,1004,180,138,4155.64,9,0,2,2,25,42,35,36,0.7583,3848.61,66276.05,21346.73,327997.83,191011.56,66,3.8,8.1,0,1,73295.61
4/17/2025,1004,180,122,4222.84,4,0,1,1.83,23,41,35,23,0.6949,4333.89,63274.23,14358.05,256392.25,91184.83,41,4.1,8.9,0,1,91764.3
4/18/2025,1004,180,144,4327.31,11,4,3,1.69,31,63,7,43,0.7637,4125.31,45704.84,30589.13,183499.83,106915.38,40,4.3,3.6,0,2,103565.72
4/19/2025,1004,180,158,4359.52,7,0,8,1.96,33,40,19,66,0.894,4115.4,14902.42,48668.61,325707.49,144259.19,14,3.7,6.9,0,5,60713.13
4/20/2025,1004,180,141,4459.71,5,2,2,2.3,35,57,22,27,0.821,4065.27,71890.3,14655.25,314517.77,198914.8,37,3.9,0,1,2,50581.77
4/21/2025,1004,180,125,4419.7,2,1,2,2.04,26,40,30,29,0.7076,4198.34,51608.66,18319.14,138144.3,95823.6,51,4.2,8.4,0,3,94010.53
4/22/2025,1004,180,138,4627.32,12,4,2,1.88,22,43,37,36,0.7893,4575.26,79610.17,23093.52,129959.94,82718.16,44,3.8,12.3,0,7,101358.5
4/23/2025,1004,180,118,4327.14,9,3,5,1.64,17,33,28,40,0.6708,4374.31,25990.54,27621.79,229989.41,178478.7,49,4.5,0,0,2,89061.52
4/24/2025,1004,180,123,4291.32,10,7,5,1.85,24,44,25,30,0.6647,4368.75,79936.35,19015.91,338163.79,163558.44,42,4.6,4.4,0,5,51725.52
4/25/2025,1004,180,142,4232.32,7,4,4,1.74,30,50,25,37,0.75,4108.3,69476.44,19908.39,369197.09,194225.65,31,4.3,5.5,1,2,46008.16
4/26/2025,1004,180,148,4543.69,12,1,1,1.94,19,36,28,65,0.7906,4591.84,32647.09,43422.78,342729.78,143105.85,31,4.2,3.1,0,3,56079.2
4/27/2025,1004,180,149,4604.41,10,2,0,1.23,29,21,45,54,0.8352,4450.49,57543.82,33507.94,347043.43,112201.85,58,4.3,1.6,0,1,47240.13
4/28/2025,1004,180,128,4384.34,4,3,3,2.11,29,41,30,28,0.6794,4301.67,57598.99,21304.05,307197.2,71895.78,56,3.9,6.6,0,1,62511.28
4/29/2025,1004,180,130,4581.31,12,1,4,1.81,18,35,24,53,0.7337,4437.98,11689.29,40679.69,278707.08,162294.08,38,3.9,0,0,1,82825.04
4/30/2025,1004,180,136,4706.38,6,1,6,1.55,32,42,24,38,0.7356,4572.28,60678.9,31338.29,292106.89,121774.42,38,4.7,0,0,9,91999.24
5/1/2025,1004,180,130,4241.31,4,1,3,2.02,19,44,12,55,0.7017,4185.71,24483.2,36092.29,326866.75,148430.23,52,3.9,10.8,1,2,60061.82
5/2/2025,1004,180,147,4485.42,4,1,6,1.86,30,54,31,32,0.7947,4577.21,36382.65,22494.99,120355.68,122523.9,49,4.4,1.8,1,10,89768.49
5/3/2025,1004,180,144,4226.24,6,1,1,1.55,36,24,37,47,0.7718,4099.48,33527.59,25031.21,218595.1,125186.62,46,4.1,7.2,0,1,99073.6
5/4/2025,1004,180,141,4158.07,7,1,5,2.05,15,33,41,52,0.7882,4338.98,79316.65,29831.39,284509.38,93892.41,57,4.6,4.4,0,7,77276.58
5/5/2025,1004,180,119,4317.9,10,0,3,2.07,14,41,26,38,0.6868,4098.52,56863.65,23852.71,124459.44,174821.51,48,4.7,0,0,5,74393.28
5/6/2025,1004,180,126,4696.46,4,4,4,1.69,11,15,27,73,0.7014,4783.5,64829.44,50958.85,232241.34,95280.79,44,4.2,0,0,0,89711.06
5/7/2025,1004,180,137,4699.71,8,1,1,2.1,41,48,26,22,0.7351,4498.92,61596.14,16039.35,120966.19,96483.7,55,4.7,4.1,1,5,99926.11
5/8/2025,1004,180,124,4334.55,6,3,6,2.39,22,26,16,60,0.7194,4098.69,19056.67,35347.47,252862.3,81514.4,25,3.6,0,0,2,90468.69
5/9/2025,1004,180,132,4398.51,10,3,4,1.75,32,42,24,34,0.7535,4214.64,11100.16,21387.76,239037.17,63547.27,32,3.6,0,0,4,81398.02
5/10/2025,1004,180,153,4663.04,6,4,2,1.63,9,54,32,58,0.8769,4882.59,26502.72,37716.61,206025.39,193650.97,60,3.7,2.3,1,6,77353.81
5/11/2025,1004,180,147,4665.12,3,0,2,2.23,36,53,30,28,0.7884,4660.12,44624.52,19966.79,200837.13,130522.58,54,4.8,4.1,0,3,80498.32
5/12/2025,1004,180,133,4609.29,13,0,9,1.54,23,38,46,26,0.7464,4414.56,36993.44,15290.98,257886.52,143836.76,39,4.1,0,0,2,77325.9
5/13/2025,1004,180,127,4315.24,3,0,6,1.75,20,46,41,20,0.7387,4060.31,13642.65,11176.67,182649.51,155769.92,54,4.4,2.3,0,3,76387.17
5/14/2025,1004,180,130,4528.66,8,0,0,1.34,21,34,32,43,0.752,4189.27,18963.86,25970.92,234493.39,184279.29,32,3.9,3.6,0,1,90477.72
5/15/2025,1004,180,122,4500.29,4,0,1,1.47,22,23,21,56,0.685,4345,74116.53,31639.45,322408.21,67892.95,33,4.5,0,0,6,38417.79
5/16/2025,1004,180,140,4463.54,13,2,2,2.01,36,35,31,38,0.7654,4030.2,66830.08,21480.39,335647.51,172272.48,59,3.9,0.2,0,1,43282.35
5/17/2025,1004,180,150,4398.11,7,1,2,1.85,37,51,50,12,0.872,4065.47,44386.71,8235.37,170561.25,164998.66,11,4.1,2.6,0,6,56164.26
5/18/2025,1004,180,139,4691.77,12,1,1,2.26,27,47,25,40,0.7675,4614.32,58167.73,24921.34,369527.12,124179.62,34,4.5,2.6,0,2,108803.48
5/19/2025,1004,180,130,4508.64,2,2,3,1.48,24,30,20,56,0.7213,4643.86,77391.84,42337.45,138690.39,97565.65,35,4,4.5,1,5,65147.73
5/20/2025,1004,180,129,4367.28,1,3,1,1.62,19,48,29,33,0.7271,4353.48,74267.79,23447.86,184613.56,145853.77,44,4.4,2.3,0,3,92202.15
